,bid,bid,bid,bid,ask,ask,ask,ask,last,last,last,last,last
,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Volume
DateTime,,,,,,,,,,,,,
2023-03-08 09:52:00,32869.8,32872.3,32869.8,32870.3,32873.4,32875.9,32873.4,32873.9,,,,,4
2023-03-08 09:53:00,32870.8,32874.8,32870.3,32874.8,32874.4,32878.4,32873.9,32878.4,,,,,13
2023-03-08 09:54:00,32875.3,32875.3,32873.3,32874.3,32878.9,32878.9,32876.9,32877.9,,,,,20
2023-03-08 09:55:00,32874.8,32875.8,32872.3,32873.3,32878.4,32879.4,32875.9,32876.9,,,,,17
2023-03-08 09:56:00,32873.8,32876.3,32873.3,32876.3,32877.4,32879.9,32876.9,32879.9,,,,,15
2023-03-08 09:57:00,32875.8,32882.8,32874.8,32882.8,32879.4,32886.4,32878.4,32886.4,,,,,37
2023-03-08 09:58:00,32883.3,32886.8,32881.8,32883.3,32886.9,32890.4,32885.4,32886.9,,,,,66
2023-03-08 09:59:00,32882.8,32887.3,32879.8,32884.3,32886.4,32890.9,32883.4,32887.9,,,,,104
2023-03-08 10:00:00,32884.8,32888.3,32884.3,32887.8,32888.4,32891.9,32887.9,32891.4,,,,,23
2023-03-08 10:01:00,32888.3,32888.8,32881.8,32886.3,32891.9,32892.4,32885.4,32889.9,,,,,26
2023-03-08 10:02:00,32886.8,32887.8,32883.8,32884.3,32890.4,32891.4,32887.4,32887.9,,,,,35
2023-03-08 10:03:00,32884.8,32888.3,32884.3,32886.3,32888.4,32891.9,32887.9,32889.9,,,,,16
2023-03-08 10:04:00,32886.8,32887.8,32885.8,32886.3,32890.4,32891.4,32889.4,32889.9,,,,,8
2023-03-08 10:05:00,32886.8,32888.3,32881.3,32882.8,32890.4,32891.9,32884.9,32886.4,,,,,15
2023-03-08 10:06:00,32883.8,32884.3,32879.3,32883.3,32887.4,32887.9,32882.9,32886.9,,,,,20
2023-03-08 10:07:00,32883.8,32886.8,32882.3,32882.3,32887.4,32890.4,32885.9,32885.9,,,,,18
2023-03-08 10:08:00,32881.8,32883.3,32879.8,32881.8,32885.4,32886.9,32883.4,32885.4,,,,,32
2023-03-08 10:09:00,32880.8,32884.3,32880.8,32883.3,32884.4,32887.9,32884.4,32886.9,,,,,27
2023-03-08 10:10:00,32882.8,32885.3,32880.3,32884.3,32886.4,32888.9,32883.9,32887.9,,,,,12
2023-03-08 10:11:00,32884.8,32887.3,32882.3,32883.3,32888.4,32890.9,32885.9,32886.9,,,,,22
2023-03-08 10:12:00,32882.8,32883.8,32874.8,32876.3,32886.4,32887.4,32878.4,32879.9,,,,,14
2023-03-08 10:13:00,32876.8,32878.3,32873.3,32873.3,32880.4,32881.9,32876.9,32876.9,,,,,20
2023-03-08 10:14:00,32873.8,32877.3,32873.8,32875.3,32877.4,32880.9,32877.4,32878.9,,,,,3
2023-03-08 10:15:00,32874.8,32879.3,32872.3,32876.3,32878.4,32882.9,32875.9,32879.9,,,,,23
2023-03-08 10:16:00,32875.8,32878.3,32873.3,32875.3,32879.4,32881.9,32876.9,32878.9,,,,,12
2023-03-08 10:17:00,32874.8,32879.8,32874.3,32879.3,32878.4,32883.4,32877.9,32882.9,,,,,10
2023-03-08 10:18:00,32879.8,32880.3,32870.3,32872.3,32883.4,32883.9,32873.9,32875.9,,,,,34
2023-03-08 10:19:00,32871.8,32877.3,32871.3,32876.3,32875.4,32880.9,32874.9,32879.9,,,,,28
2023-03-08 10:20:00,32875.8,32879.3,32874.8,32877.3,32879.4,32882.9,32878.4,32880.9,,,,,9
2023-03-08 10:21:00,32877.8,32881.3,32874.8,32877.3,32881.4,32884.9,32878.4,32880.9,,,,,17
2023-03-08 10:22:00,32876.8,32876.8,32871.8,32873.3,32880.4,32880.4,32875.4,32876.9,,,,,11
2023-03-08 10:23:00,32872.8,32873.3,32869.3,32871.3,32876.4,32876.9,32872.9,32874.9,,,,,14
2023-03-08 10:24:00,32871.8,32882.3,32871.3,32881.8,32875.4,32885.9,32874.9,32885.4,,,,,19
2023-03-08 10:25:00,32881.3,32882.3,32878.3,32879.3,32884.9,32885.9,32881.9,32882.9,,,,,16
2023-03-08 10:26:00,32879.8,32880.3,32878.3,32879.3,32883.4,32883.9,32881.9,32882.9,,,,,8
2023-03-08 10:27:00,32878.8,32880.3,32875.8,32877.3,32882.4,32883.9,32879.4,32880.9,,,,,12
2023-03-08 10:28:00,32877.8,32881.3,32877.8,32878.3,32881.4,32884.9,32881.4,32881.9,,,,,22
2023-03-08 10:29:00,32877.8,32878.3,32874.3,32876.3,32881.4,32881.9,32877.9,32879.9,,,,,15
2023-03-08 10:30:00,32876.8,32879.8,32875.8,32877.3,32880.4,32883.4,32879.4,32880.9,,,,,32
2023-03-08 10:31:00,32877.8,32880.3,32876.3,32879.3,32881.4,32883.9,32879.9,32882.9,,,,,10
2023-03-08 10:32:00,32879.8,32883.8,32878.8,32883.3,32883.4,32887.4,32882.4,32886.9,,,,,7
2023-03-08 10:33:00,32883.8,32884.3,32876.3,32879.8,32887.4,32887.9,32879.9,32883.4,,,,,43
2023-03-08 10:34:00,32880.3,32885.8,32878.3,32882.8,32883.9,32889.4,32881.9,32886.4,,,,,44
2023-03-08 10:35:00,32882.3,32887.8,32880.8,32885.3,32885.9,32891.4,32884.4,32888.9,,,,,39
2023-03-08 10:36:00,32885.8,32886.3,32876.8,32877.3,32889.4,32889.9,32880.4,32880.9,,,,,23
2023-03-08 10:37:00,32876.8,32877.3,32870.8,32872.3,32880.4,32880.9,32874.4,32875.9,,,,,42
2023-03-08 10:38:00,32871.8,32878.3,32871.8,32878.3,32875.4,32881.9,32875.4,32881.9,,,,,15
2023-03-08 10:39:00,32877.8,32881.8,32877.3,32881.3,32881.4,32885.4,32880.9,32884.9,,,,,19
2023-03-08 10:40:00,32880.8,32882.3,32875.8,32877.3,32884.4,32885.9,32879.4,32880.9,,,,,12
2023-03-08 10:41:00,32876.8,32877.3,32874.3,32877.3,32880.4,32880.9,32877.9,32880.9,,,,,9
2023-03-08 10:42:00,32877.8,32883.3,32875.8,32880.3,32881.4,32886.9,32879.4,32883.9,,,,,39
2023-03-08 10:43:00,32880.8,32884.3,32880.3,32880.3,32884.4,32887.9,32883.9,32883.9,,,,,16
2023-03-08 10:44:00,32880.8,32885.3,32880.3,32881.8,32884.4,32888.9,32883.9,32885.4,,,,,135
2023-03-08 10:45:00,32882.3,32886.3,32880.8,32884.3,32885.9,32889.9,32884.4,32887.9,,,,,43
2023-03-08 10:46:00,32883.8,32884.8,32877.8,32879.8,32887.4,32888.4,32881.4,32883.4,,,,,16
2023-03-08 10:47:00,32880.3,32884.8,32879.3,32884.3,32883.9,32888.4,32882.9,32887.9,,,,,29
2023-03-08 10:48:00,32883.8,32885.3,32880.8,32881.3,32887.4,32888.9,32884.4,32884.9,,,,,7
2023-03-08 10:49:00,32880.8,32883.3,32879.3,32882.3,32884.4,32886.9,32882.9,32885.9,,,,,19
2023-03-08 10:50:00,32882.8,32886.3,32879.8,32880.3,32886.4,32889.9,32883.4,32883.9,,,,,22
2023-03-08 10:51:00,32880.8,32883.8,32879.8,32882.3,32884.4,32887.4,32883.4,32885.9,,,,,16
2023-03-08 10:52:00,32881.8,32889.3,32881.8,32888.3,32885.4,32892.9,32885.4,32891.9,,,,,89
2023-03-08 10:53:00,32888.8,32895.8,32888.8,32894.8,32892.4,32899.4,32892.4,32898.4,,,,,67
2023-03-08 10:54:00,32894.3,32895.8,32887.8,32889.3,32897.9,32899.4,32891.4,32892.9,,,,,148
2023-03-08 10:55:00,32888.8,32897.3,32887.8,32893.3,32892.4,32900.9,32891.4,32896.9,,,,,51
2023-03-08 10:56:00,32892.8,32894.3,32890.3,32891.3,32896.4,32897.9,32893.9,32894.9,,,,,36
2023-03-08 10:57:00,32890.8,32891.8,32888.8,32889.3,32894.4,32895.4,32892.4,32892.9,,,,,11
2023-03-08 10:58:00,32888.8,32891.3,32888.3,32890.8,32892.4,32894.9,32891.9,32894.4,,,,,22
2023-03-08 10:59:00,32891.3,32895.3,32891.3,32894.3,32894.9,32898.9,32894.9,32897.9,,,,,12
2023-03-08 11:00:00,32894.8,32894.8,32890.8,32893.3,32898.4,32898.4,32894.4,32896.9,,,,,21
2023-03-08 11:01:00,32893.8,32902.3,32893.3,32896.8,32897.4,32905.9,32896.9,32900.4,,,,,94
2023-03-08 11:02:00,32897.3,32897.8,32892.8,32894.3,32900.9,32901.4,32896.4,32897.9,,,,,18
2023-03-08 11:03:00,32894.8,32899.3,32893.8,32899.3,32898.4,32902.9,32897.4,32902.9,,,,,27
2023-03-08 11:04:00,32899.8,32904.3,32897.3,32901.8,32903.4,32907.9,32900.9,32905.4,,,,,70
2023-03-08 11:05:00,32902.3,32905.3,32900.8,32901.8,32905.9,32908.9,32904.4,32905.4,,,,,30
2023-03-08 11:06:00,32902.3,32904.8,32899.8,32902.8,32905.9,32908.4,32903.4,32906.4,,,,,82
2023-03-08 11:07:00,32903.3,32908.8,32901.3,32907.3,32906.9,32912.4,32904.9,32910.9,,,,,110
2023-03-08 11:08:00,32907.8,32908.3,32906.3,32907.8,32911.4,32911.9,32909.9,32911.4,,,,,16
2023-03-08 11:09:00,32908.3,32913.3,32907.3,32910.3,32911.9,32916.9,32910.9,32913.9,,,,,95
2023-03-08 11:10:00,32910.8,32914.8,32910.8,32913.3,32914.4,32918.4,32914.4,32916.9,,,,,59
2023-03-08 11:11:00,32913.8,32918.3,32911.3,32911.3,32917.4,32921.9,32914.9,32914.9,,,,,90
2023-03-08 11:12:00,32911.8,32916.3,32909.3,32914.8,32915.4,32919.9,32912.9,32918.4,,,,,40
2023-03-08 11:13:00,32914.3,32916.3,32912.3,32915.8,32917.9,32919.9,32915.9,32919.4,,,,,40
2023-03-08 11:14:00,32915.3,32920.3,32910.3,32910.8,32918.9,32923.9,32913.9,32914.4,,,,,114
2023-03-08 11:15:00,32911.8,32915.8,32910.8,32915.3,32915.4,32919.4,32914.4,32918.9,,,,,43
2023-03-08 11:16:00,32914.8,32915.8,32908.8,32909.3,32918.4,32919.4,32912.4,32912.9,,,,,44
2023-03-08 11:17:00,32908.8,32909.8,32901.8,32902.3,32912.4,32913.4,32905.4,32905.9,,,,,84
2023-03-08 11:18:00,32902.8,32903.8,32900.3,32903.3,32906.4,32907.4,32903.9,32906.9,,,,,29
2023-03-08 11:19:00,32903.8,32906.3,32900.3,32900.3,32907.4,32909.9,32903.9,32903.9,,,,,55
2023-03-08 11:20:00,32900.8,32906.8,32900.8,32903.3,32904.4,32910.4,32904.4,32906.9,,,,,74
2023-03-08 11:21:00,32902.8,32905.3,32900.3,32903.3,32906.4,32908.9,32903.9,32906.9,,,,,27
2023-03-08 11:22:00,32903.8,32905.3,32902.8,32903.3,32907.4,32908.9,32906.4,32906.9,,,,,23
2023-03-08 11:23:00,32903.8,32905.8,32903.3,32905.3,32907.4,32909.4,32906.9,32908.9,,,,,10
2023-03-08 11:24:00,32904.8,32907.8,32904.8,32906.3,32908.4,32911.4,32908.4,32909.9,,,,,24
2023-03-08 11:25:00,32906.8,32907.3,32903.8,32906.3,32910.4,32910.9,32907.4,32909.9,,,,,44
2023-03-08 11:26:00,32905.8,32907.3,32898.8,32900.3,32909.4,32910.9,32902.4,32903.9,,,,,52
2023-03-08 11:27:00,32899.8,32900.8,32898.8,32899.3,32903.4,32904.4,32902.4,32902.9,,,,,15
2023-03-08 11:28:00,32898.8,32905.3,32898.8,32905.3,32902.4,32908.9,32902.4,32908.9,,,,,19
2023-03-08 11:29:00,32905.8,32907.8,32905.3,32907.3,32909.4,32911.4,32908.9,32910.9,,,,,25
2023-03-08 11:30:00,32906.8,32909.8,32897.8,32898.3,32910.4,32913.4,32901.4,32901.9,,,,,67
2023-03-08 11:31:00,32898.8,32901.3,32897.8,32898.3,32902.4,32904.9,32901.4,32901.9,,,,,21
2023-03-08 11:32:00,32897.8,32900.8,32897.8,32899.8,32901.4,32904.4,32901.4,32903.4,,,,,12
2023-03-08 11:33:00,32900.3,32901.8,32889.8,32891.8,32903.9,32905.4,32893.4,32895.4,,,,,117
2023-03-08 11:34:00,32890.3,32893.3,32889.8,32892.3,32893.9,32896.9,32893.4,32895.9,,,,,44
2023-03-08 11:35:00,32892.8,32894.3,32886.8,32888.3,32896.4,32897.9,32890.4,32891.9,,,,,66
2023-03-08 11:36:00,32887.8,32890.8,32887.8,32889.3,32891.4,32894.4,32891.4,32892.9,,,,,15
2023-03-08 11:37:00,32889.8,32891.8,32888.3,32888.3,32893.4,32895.4,32891.9,32891.9,,,,,15
2023-03-08 11:38:00,32888.8,32890.3,32886.8,32888.3,32892.4,32893.9,32890.4,32891.9,,,,,15
2023-03-08 11:39:00,32888.8,32890.8,32887.3,32890.3,32892.4,32894.4,32890.9,32893.9,,,,,21
2023-03-08 11:40:00,32889.8,32890.8,32888.3,32888.8,32893.4,32894.4,32891.9,32892.4,,,,,20
2023-03-08 11:41:00,32889.3,32890.8,32885.8,32885.8,32892.9,32894.4,32889.4,32889.4,,,,,14
2023-03-08 11:42:00,32886.3,32888.3,32884.3,32884.8,32889.9,32891.9,32887.9,32888.4,,,,,31
2023-03-08 11:43:00,32885.3,32887.3,32883.8,32886.3,32888.9,32890.9,32887.4,32889.9,,,,,14
2023-03-08 11:44:00,32885.8,32886.3,32879.8,32880.3,32889.4,32889.9,32883.4,32883.9,,,,,50
2023-03-08 11:45:00,32879.8,32884.3,32877.3,32878.8,32883.4,32887.9,32880.9,32882.4,,,,,35
2023-03-08 11:46:00,32879.3,32879.3,32873.3,32874.3,32882.9,32882.9,32876.9,32877.9,,,,,90
2023-03-08 11:47:00,32873.8,32879.3,32873.8,32876.3,32877.4,32882.9,32877.4,32879.9,,,,,40
2023-03-08 11:48:00,32876.8,32877.3,32873.8,32876.3,32880.4,32880.9,32877.4,32879.9,,,,,20
2023-03-08 11:49:00,32876.8,32877.8,32873.8,32874.3,32880.4,32881.4,32877.4,32877.9,,,,,20
2023-03-08 11:50:00,32874.8,32879.8,32874.3,32877.3,32878.4,32883.4,32877.9,32880.9,,,,,39
2023-03-08 11:51:00,32877.8,32879.3,32876.3,32879.3,32881.4,32882.9,32879.9,32882.9,,,,,10
2023-03-08 11:52:00,32878.8,32880.3,32878.3,32879.8,32882.4,32883.9,32881.9,32883.4,,,,,6
2023-03-08 11:53:00,32879.3,32880.8,32879.3,32879.3,32882.9,32884.4,32882.9,32882.9,,,,,7
2023-03-08 11:54:00,32878.8,32880.8,32877.8,32880.3,32882.4,32884.4,32881.4,32883.9,,,,,5
2023-03-08 11:55:00,32879.8,32881.8,32875.8,32878.3,32883.4,32885.4,32879.4,32881.9,,,,,26
2023-03-08 11:56:00,32877.8,32879.8,32877.3,32878.3,32881.4,32883.4,32880.9,32881.9,,,,,17
2023-03-08 11:57:00,32877.8,32877.8,32867.8,32872.3,32881.4,32881.4,32871.4,32875.9,,,,,45
2023-03-08 11:58:00,32873.3,32874.3,32870.3,32872.3,32876.9,32877.9,32873.9,32875.9,,,,,13
2023-03-08 11:59:00,32872.8,32874.8,32871.8,32874.3,32876.4,32878.4,32875.4,32877.9,,,,,7
2023-03-08 12:00:00,32874.8,32884.3,32873.3,32882.8,32878.4,32887.9,32876.9,32886.4,,,,,39
2023-03-08 12:01:00,32883.3,32883.3,32871.8,32872.3,32886.9,32886.9,32875.4,32875.9,,,,,32
2023-03-08 12:02:00,32871.8,32872.8,32863.3,32865.3,32875.4,32876.4,32866.9,32868.9,,,,,101
2023-03-08 12:03:00,32864.8,32873.3,32864.3,32872.3,32868.4,32876.9,32867.9,32875.9,,,,,14
2023-03-08 12:04:00,32872.8,32872.8,32868.8,32870.3,32876.4,32876.4,32872.4,32873.9,,,,,8
2023-03-08 12:05:00,32870.8,32873.3,32870.3,32873.3,32874.4,32876.9,32873.9,32876.9,,,,,14
2023-03-08 12:06:00,32872.8,32877.8,32872.8,32877.3,32876.4,32881.4,32876.4,32880.9,,,,,10
2023-03-08 12:07:00,32876.8,32876.8,32874.3,32876.3,32880.4,32880.4,32877.9,32879.9,,,,,36
2023-03-08 12:08:00,32876.8,32877.3,32873.8,32874.8,32880.4,32880.9,32877.4,32878.4,,,,,31
2023-03-08 12:09:00,32874.3,32875.3,32871.8,32873.8,32877.9,32878.9,32875.4,32877.4,,,,,25
2023-03-08 12:10:00,32874.3,32876.8,32873.3,32875.3,32877.9,32880.4,32876.9,32878.9,,,,,14
2023-03-08 12:11:00,32875.8,32878.3,32875.8,32877.8,32879.4,32881.9,32879.4,32881.4,,,,,32
2023-03-08 12:12:00,32878.3,32879.3,32876.8,32878.8,32881.9,32882.9,32880.4,32882.4,,,,,11
2023-03-08 12:13:00,32878.3,32878.3,32876.3,32877.3,32881.9,32881.9,32879.9,32880.9,,,,,32
2023-03-08 12:14:00,32877.8,32877.8,32870.8,32871.8,32881.4,32881.4,32874.4,32875.4,,,,,36
2023-03-08 12:15:00,32871.3,32874.8,32868.3,32869.3,32874.9,32878.4,32871.9,32872.9,,,,,19
2023-03-08 12:16:00,32869.8,32869.8,32865.3,32865.8,32873.4,32873.4,32868.9,32869.4,,,,,21
2023-03-08 12:17:00,32865.3,32867.3,32864.3,32864.8,32868.9,32870.9,32867.9,32868.4,,,,,22
2023-03-08 12:18:00,32864.3,32870.8,32864.3,32870.8,32867.9,32874.4,32867.9,32874.4,,,,,25
2023-03-08 12:19:00,32871.3,32874.8,32870.8,32874.8,32874.9,32878.4,32874.4,32878.4,,,,,15
2023-03-08 12:20:00,32874.3,32874.3,32869.3,32870.3,32877.9,32877.9,32872.9,32873.9,,,,,15
2023-03-08 12:21:00,32869.8,32871.8,32869.8,32870.8,32873.4,32875.4,32873.4,32874.4,,,,,13
2023-03-08 12:22:00,32871.3,32875.8,32871.3,32873.3,32874.9,32879.4,32874.9,32876.9,,,,,29
2023-03-08 12:23:00,32872.8,32873.3,32866.3,32866.8,32876.4,32876.9,32869.9,32870.4,,,,,27
2023-03-08 12:24:00,32866.3,32866.8,32829.8,32830.3,32869.9,32870.4,32833.4,32833.9,,,,,619
2023-03-08 12:25:00,32830.8,32851.8,32829.8,32847.3,32834.4,32855.4,32833.4,32850.9,,,,,243
2023-03-08 12:26:00,32846.8,32848.3,32835.8,32837.3,32850.4,32851.9,32839.4,32840.9,,,,,96
2023-03-08 12:27:00,32836.8,32837.8,32832.3,32834.3,32840.4,32841.4,32835.9,32837.9,,,,,141
2023-03-08 12:28:00,32834.8,32836.8,32833.3,32835.3,32838.4,32840.4,32836.9,32838.9,,,,,18
2023-03-08 12:29:00,32837.3,32845.8,32837.3,32843.8,32840.9,32849.4,32840.9,32847.4,,,,,40
2023-03-08 12:30:00,32843.3,32846.3,32837.8,32839.3,32846.9,32849.9,32841.4,32842.9,,,,,63
2023-03-08 12:31:00,32838.8,32840.3,32834.8,32836.3,32842.4,32843.9,32838.4,32839.9,,,,,53
2023-03-08 12:32:00,32835.8,32836.3,32832.3,32834.3,32839.4,32839.9,32835.9,32837.9,,,,,31
2023-03-08 12:33:00,32833.8,32837.8,32833.3,32837.3,32837.4,32841.4,32836.9,32840.9,,,,,49
2023-03-08 12:34:00,32836.8,32837.3,32834.3,32836.3,32840.4,32840.9,32837.9,32839.9,,,,,10
2023-03-08 12:35:00,32836.8,32840.3,32835.8,32840.3,32840.4,32843.9,32839.4,32843.9,,,,,35
2023-03-08 12:36:00,32839.8,32842.3,32830.3,32830.3,32843.4,32845.9,32833.9,32833.9,,,,,134
2023-03-08 12:37:00,32830.8,32831.3,32813.8,32814.3,32834.4,32834.9,32817.4,32817.9,,,,,232
2023-03-08 12:38:00,32814.8,32816.3,32801.3,32808.3,32818.4,32819.9,32804.9,32811.9,,,,,198
2023-03-08 12:39:00,32807.8,32812.3,32807.8,32808.8,32811.4,32815.9,32811.4,32812.4,,,,,82
2023-03-08 12:40:00,32808.3,32808.3,32788.3,32790.8,32811.9,32811.9,32791.9,32794.4,,,,,258
2023-03-08 12:41:00,32791.3,32811.3,32790.8,32810.3,32794.9,32814.9,32794.4,32813.9,,,,,176
2023-03-08 12:42:00,32809.8,32811.8,32808.3,32810.3,32813.4,32815.4,32811.9,32813.9,,,,,79
2023-03-08 12:43:00,32809.8,32812.3,32807.8,32807.8,32813.4,32815.9,32811.4,32811.4,,,,,32
2023-03-08 12:44:00,32806.8,32807.3,32800.8,32803.3,32810.4,32810.9,32804.4,32806.9,,,,,32
2023-03-08 12:45:00,32802.8,32814.8,32802.8,32814.3,32806.4,32818.4,32806.4,32817.9,,,,,38
2023-03-08 12:46:00,32814.8,32816.8,32810.8,32816.3,32818.4,32820.4,32814.4,32819.9,,,,,42
2023-03-08 12:47:00,32815.8,32816.3,32809.8,32810.3,32819.4,32819.9,32813.4,32813.9,,,,,47
2023-03-08 12:48:00,32809.8,32811.8,32809.8,32810.3,32813.4,32815.4,32813.4,32813.9,,,,,13
2023-03-08 12:49:00,32809.8,32811.3,32806.8,32811.3,32813.4,32814.9,32810.4,32814.9,,,,,25
2023-03-08 12:50:00,32810.8,32816.3,32810.3,32816.3,32814.4,32819.9,32813.9,32819.9,,,,,47
2023-03-08 12:51:00,32815.8,32816.8,32813.8,32815.8,32819.4,32820.4,32817.4,32819.4,,,,,48
2023-03-08 12:52:00,32815.3,32820.8,32814.8,32817.3,32818.9,32824.4,32818.4,32820.9,,,,,89
2023-03-08 12:53:00,32817.8,32819.8,32815.3,32818.8,32821.4,32823.4,32818.9,32822.4,,,,,17
2023-03-08 12:54:00,32819.3,32822.8,32818.3,32818.3,32822.9,32826.4,32821.9,32821.9,,,,,46
2023-03-08 12:55:00,32818.8,32825.8,32816.8,32825.3,32822.4,32829.4,32820.4,32828.9,,,,,73
2023-03-08 12:56:00,32824.8,32826.8,32823.3,32826.3,32828.4,32830.4,32826.9,32829.9,,,,,35
2023-03-08 12:57:00,32826.8,32833.3,32824.3,32830.3,32830.4,32836.9,32827.9,32833.9,,,,,72
2023-03-08 12:58:00,32830.8,32831.8,32827.8,32830.3,32834.4,32835.4,32831.4,32833.9,,,,,40
2023-03-08 12:59:00,32830.8,32834.3,32828.8,32833.3,32834.4,32837.9,32832.4,32836.9,,,,,39
2023-03-08 13:00:00,32832.8,32839.8,32828.8,32838.8,32836.4,32843.4,32832.4,32842.4,,,,,122
2023-03-08 13:01:00,32839.3,32843.8,32833.8,32842.8,32842.9,32847.4,32837.4,32846.4,,,,,105
2023-03-08 13:02:00,32841.8,32847.8,32840.3,32847.8,32845.4,32851.4,32843.9,32851.4,,,,,85
2023-03-08 13:03:00,32847.3,32850.8,32843.8,32848.8,32850.9,32854.4,32847.4,32852.4,,,,,113
2023-03-08 13:04:00,32849.3,32851.8,32844.8,32851.3,32852.9,32855.4,32848.4,32854.9,,,,,121
2023-03-08 13:05:00,32851.8,32859.3,32850.3,32856.3,32855.4,32862.9,32853.9,32859.9,,,,,103
2023-03-08 13:06:00,32855.8,32864.8,32853.8,32864.8,32859.4,32868.4,32857.4,32868.4,,,,,177
2023-03-08 13:07:00,32864.3,32893.3,32864.3,32892.8,32867.9,32896.9,32867.9,32896.4,,,,,225
2023-03-08 13:08:00,32892.3,32893.8,32876.3,32876.3,32895.9,32897.4,32879.9,32879.9,,,,,145
2023-03-08 13:09:00,32876.8,32877.8,32869.8,32876.8,32880.4,32881.4,32873.4,32880.4,,,,,113
2023-03-08 13:10:00,32877.3,32877.3,32866.8,32869.3,32880.9,32880.9,32870.4,32872.9,,,,,87
2023-03-08 13:11:00,32868.8,32869.8,32864.8,32865.3,32872.4,32873.4,32868.4,32868.9,,,,,42
2023-03-08 13:12:00,32864.8,32869.3,32836.3,32845.8,32868.4,32872.9,32839.9,32849.4,,,,,541
2023-03-08 13:13:00,32844.3,32854.8,32843.3,32846.3,32847.9,32858.4,32846.9,32849.9,,,,,188
2023-03-08 13:14:00,32846.8,32862.3,32840.8,32840.8,32850.4,32865.9,32844.4,32844.4,,,,,219
2023-03-08 13:15:00,32841.3,32862.8,32816.8,32836.3,32844.9,32866.4,32820.4,32839.9,,,,,479
2023-03-08 13:16:00,32834.8,32835.3,32807.8,32819.3,32838.4,32838.9,32811.4,32822.9,,,,,547
2023-03-08 13:17:00,32819.8,32829.8,32805.3,32810.3,32823.4,32833.4,32808.9,32813.9,,,,,198
2023-03-08 13:18:00,32810.8,32815.3,32804.3,32810.3,32814.4,32818.9,32807.9,32813.9,,,,,45
2023-03-08 13:19:00,32809.8,32822.3,32809.3,32820.3,32813.4,32825.9,32812.9,32823.9,,,,,94
2023-03-08 13:20:00,32820.8,32824.3,32812.3,32824.3,32824.4,32827.9,32815.9,32827.9,,,,,96
2023-03-08 13:21:00,32823.8,32848.3,32822.3,32839.3,32827.4,32851.9,32825.9,32842.9,,,,,175
2023-03-08 13:22:00,32838.8,32855.3,32835.8,32854.8,32842.4,32858.9,32839.4,32858.4,,,,,157
2023-03-08 13:23:00,32854.3,32862.3,32848.3,32859.3,32857.9,32865.9,32851.9,32862.9,,,,,191
2023-03-08 13:24:00,32858.8,32860.8,32850.3,32857.3,32862.4,32864.4,32853.9,32860.9,,,,,99
2023-03-08 13:25:00,32856.8,32863.3,32852.8,32855.8,32860.4,32866.9,32856.4,32859.4,,,,,81
2023-03-08 13:26:00,32855.3,32856.8,32847.3,32852.3,32858.9,32860.4,32850.9,32855.9,,,,,77
2023-03-08 13:27:00,32851.8,32864.8,32849.3,32863.8,32855.4,32868.4,32852.9,32867.4,,,,,98
2023-03-08 13:28:00,32864.3,32870.3,32861.8,32862.3,32867.9,32873.9,32865.4,32865.9,,,,,85
2023-03-08 13:29:00,32861.8,32862.3,32852.3,32853.8,32865.4,32865.9,32855.9,32857.4,,,,,42
2023-03-08 13:30:00,32853.3,32862.8,32851.8,32856.3,32856.9,32866.4,32855.4,32859.9,,,,,111
2023-03-08 13:31:00,32857.3,32878.8,32856.8,32868.3,32860.9,32882.4,32860.4,32871.9,,,,,228
2023-03-08 13:32:00,32867.8,32870.3,32857.3,32862.3,32871.4,32873.9,32860.9,32865.9,,,,,94
2023-03-08 13:33:00,32862.8,32866.3,32857.3,32866.3,32866.4,32869.9,32860.9,32869.9,,,,,33
2023-03-08 13:34:00,32865.3,32875.8,32865.3,32874.3,32868.9,32879.4,32868.9,32877.9,,,,,110
2023-03-08 13:35:00,32874.8,32875.3,32863.8,32868.3,32878.4,32878.9,32867.4,32871.9,,,,,54
2023-03-08 13:36:00,32868.8,32873.3,32868.3,32870.3,32872.4,32876.9,32871.9,32873.9,,,,,123
2023-03-08 13:37:00,32869.8,32875.3,32862.3,32862.8,32873.4,32878.9,32865.9,32866.4,,,,,58
2023-03-08 13:38:00,32861.8,32875.3,32855.3,32871.3,32865.4,32878.9,32858.9,32874.9,,,,,158
2023-03-08 13:39:00,32870.8,32873.3,32862.3,32863.8,32874.4,32876.9,32865.9,32867.4,,,,,125
2023-03-08 13:40:00,32864.3,32882.3,32860.3,32878.3,32867.9,32885.9,32863.9,32881.9,,,,,192
2023-03-08 13:41:00,32877.8,32882.8,32875.8,32879.3,32881.4,32886.4,32879.4,32882.9,,,,,94
2023-03-08 13:42:00,32879.8,32882.8,32876.3,32879.3,32883.4,32886.4,32879.9,32882.9,,,,,57
2023-03-08 13:43:00,32878.8,32891.8,32877.8,32883.8,32882.4,32895.4,32881.4,32887.4,,,,,133
2023-03-08 13:44:00,32884.8,32885.3,32877.3,32881.3,32888.4,32888.9,32880.9,32884.9,,,,,80
2023-03-08 13:45:00,32881.8,32884.3,32878.8,32882.3,32885.4,32887.9,32882.4,32885.9,,,,,121
2023-03-08 13:46:00,32881.8,32882.8,32873.3,32880.3,32885.4,32886.4,32876.9,32883.9,,,,,129
