DateTime,bid-open,bid-high,bid-low,bid-close,ask-open,ask-high,ask-low,ask-close,Volume
2023-01-09 02:00:00,33661.1,33685.1,33654.1,33680.1,33665.9,33689.9,33658.9,33684.9,882
2023-01-09 03:00:00,33679.6,33682.1,33662.6,33669.1,33684.4,33686.9,33667.4,33673.9,507
2023-01-09 04:00:00,33669.6,33717.6,33668.1,33709.1,33674.4,33722.4,33672.9,33713.9,964
2023-01-09 05:00:00,33708.6,33712.1,33693.1,33698.1,33713.4,33716.9,33697.9,33702.9,744
2023-01-09 06:00:00,33697.6,33704.6,33680.6,33681.1,33702.4,33709.4,33685.4,33685.9,677
2023-01-09 07:00:00,33681.7,33684.2,33623.2,33631.2,33685.3,33687.8,33626.8,33634.8,1738
2023-01-09 08:00:00,33632.2,33650.7,33610.2,33636.7,33635.8,33654.3,33613.8,33640.3,2220
2023-01-09 09:00:00,33637.2,33712.2,33633.7,33690.7,33640.8,33715.8,33637.3,33694.3,2516
2023-01-09 10:00:00,33691.2,33733.2,33685.7,33722.7,33694.8,33736.8,33689.3,33726.3,2097
2023-01-09 11:00:00,33723.7,33732.7,33699.2,33703.7,33727.3,33736.3,33702.8,33707.3,1614
2023-01-09 12:00:00,33701.7,33749.2,33696.7,33719.7,33705.3,33752.8,33700.3,33723.3,2604
2023-01-09 13:00:00,33720.2,33761.2,33682.2,33714.7,33723.8,33764.8,33685.8,33718.3,4405
2023-01-09 14:00:00,33715.2,33794.8,33675.3,33757.3,33718.8,33797.2,33677.7,33759.7,22406
2023-01-09 15:00:00,33758.3,33891.8,33729.3,33853.3,33760.7,33894.2,33731.7,33855.7,21378
2023-01-09 16:00:00,33853.8,33936.2,33846.7,33898.2,33856.2,33938.6,33849.1,33900.6,14168
2023-01-09 17:00:00,33897.7,33897.7,33780.7,33809.2,33900.1,33900.1,33783.1,33811.6,11880
2023-01-09 18:00:00,33809.7,33818.2,33615.7,33660.2,33812.1,33820.6,33618.1,33662.6,16047
2023-01-09 19:00:00,33658.7,33707.7,33553.7,33563.7,33661.1,33710.1,33556.1,33566.1,17116
2023-01-09 20:00:00,33565.2,33580.7,33488.2,33521.8,33567.6,33583.1,33490.6,33524.2,22036
2023-01-09 21:00:00,33520.6,33528.6,33494.6,33512.3,33525.4,33533.4,33499.4,33522.1,3304
2023-01-09 22:00:00,33512.9,33527.5,33499.4,33517.7,33522.7,33537.3,33509.2,33527.5,0
2023-01-09 23:00:00,33527.6,33530.6,33484.6,33500.6,33532.4,33535.4,33489.4,33505.4,1211
2023-01-10 00:00:00,33501.1,33512.6,33447.6,33469.6,33505.9,33517.4,33452.4,33474.4,1726
2023-01-10 01:00:00,33469.1,33510.6,33464.6,33506.1,33473.9,33515.4,33469.4,33510.9,1033
2023-01-10 02:00:00,33506.6,33508.1,33404.6,33443.6,33511.4,33512.9,33409.4,33448.4,1790
2023-01-10 03:00:00,33444.1,33462.6,33412.6,33430.6,33448.9,33467.4,33417.4,33435.4,1140
2023-01-10 04:00:00,33430.1,33444.1,33430.1,33437.6,33434.9,33448.9,33434.9,33442.4,394
2023-01-10 05:00:00,33437.1,33475.6,33430.6,33470.6,33441.9,33480.4,33435.4,33475.4,876
2023-01-10 06:00:00,33471.1,33486.6,33445.6,33468.6,33475.9,33491.4,33450.4,33473.4,916
2023-01-10 07:00:00,33469.2,33483.7,33438.2,33460.7,33472.8,33487.3,33441.8,33464.3,1092
2023-01-10 08:00:00,33461.2,33506.2,33440.2,33455.7,33464.8,33509.8,33443.8,33459.3,2447
2023-01-10 09:00:00,33456.2,33466.2,33391.7,33460.2,33459.8,33469.8,33395.3,33463.8,3283
2023-01-10 10:00:00,33459.7,33474.2,33436.7,33440.2,33463.3,33477.8,33440.3,33443.8,1580
2023-01-10 11:00:00,33440.7,33446.2,33374.2,33395.2,33444.3,33449.8,33377.8,33398.8,2663
2023-01-10 12:00:00,33394.7,33401.2,33341.2,33378.2,33398.3,33404.8,33344.8,33381.8,3904
2023-01-10 13:00:00,33377.7,33411.2,33341.7,33409.2,33381.3,33414.8,33345.3,33412.8,4637
2023-01-10 14:00:00,33405.7,33606.3,33389.7,33554.3,33409.3,33608.7,33393.3,33556.7,27014
2023-01-10 15:00:00,33558.8,33663.3,33403.8,33572.8,33561.2,33665.7,33406.2,33575.2,25244
2023-01-10 16:00:00,33573.8,33598.3,33476.8,33538.8,33576.2,33600.7,33479.2,33541.2,12699
2023-01-10 17:00:00,33539.3,33596.8,33467.8,33554.8,33541.7,33599.2,33470.2,33557.2,11426
2023-01-10 18:00:00,33555.3,33621.8,33539.8,33615.3,33557.7,33624.2,33542.2,33617.7,9783
2023-01-10 19:00:00,33618.3,33660.3,33595.3,33607.3,33620.7,33662.7,33597.7,33609.7,8698
2023-01-10 20:00:00,33606.8,33727.3,33562.8,33712.8,33609.2,33729.7,33565.2,33715.2,14595
2023-01-10 21:00:00,33713.8,33723.1,33688.1,33700.8,33716.2,33727.9,33692.9,33710.6,3130
2023-01-10 22:00:00,33701.4,33710.8,33691.5,33704.9,33711.2,33720.6,33701.3,33714.7,0
2023-01-10 23:00:00,33704.5,33719.6,33685.1,33717.6,33714.3,33724.4,33689.9,33722.4,892
2023-01-11 00:00:00,33716.6,33748.1,33716.1,33744.6,33721.4,33752.9,33720.9,33749.4,1127
2023-01-11 01:00:00,33744.1,33745.6,33710.1,33730.6,33748.9,33750.4,33714.9,33735.4,776
2023-01-11 02:00:00,33731.1,33746.6,33717.6,33718.6,33735.9,33751.4,33722.4,33723.4,677
2023-01-11 03:00:00,33719.1,33735.6,33706.1,33732.6,33723.9,33740.4,33710.9,33737.4,629
2023-01-11 04:00:00,33733.1,33745.6,33725.6,33736.6,33737.9,33750.4,33730.4,33741.4,501
2023-01-11 05:00:00,33737.1,33760.1,33725.1,33737.6,33741.9,33764.9,33729.9,33742.4,940
2023-01-11 06:00:00,33738.1,33750.1,33716.6,33717.6,33742.9,33754.9,33721.4,33722.4,780
2023-01-11 07:00:00,33718.2,33718.2,33683.2,33692.2,33721.8,33721.8,33686.8,33695.8,1627
2023-01-11 08:00:00,33691.7,33731.2,33689.2,33715.7,33695.3,33734.8,33692.8,33719.3,1940
2023-01-11 09:00:00,33716.2,33780.2,33700.7,33763.2,33719.8,33783.8,33704.3,33766.8,2662
2023-01-11 10:00:00,33763.7,33807.2,33752.2,33765.7,33767.3,33810.8,33755.8,33769.3,2199
2023-01-11 11:00:00,33765.2,33784.2,33741.2,33765.2,33768.8,33787.8,33744.8,33768.8,2673
2023-01-11 12:00:00,33764.7,33769.2,33709.2,33763.2,33768.3,33772.8,33712.8,33766.8,2311
2023-01-11 13:00:00,33762.7,33819.7,33760.2,33814.7,33766.3,33823.3,33763.8,33818.3,3845
2023-01-11 14:00:00,33814.2,33866.3,33755.3,33776.8,33817.8,33868.7,33757.7,33779.2,17777
2023-01-11 15:00:00,33781.3,33821.8,33704.0,33717.5,33783.7,33824.2,33706.4,33719.9,17445
2023-01-11 16:00:00,33718.0,33820.0,33708.0,33791.0,33720.4,33822.4,33710.4,33793.4,11012
2023-01-11 17:00:00,33791.5,33849.0,33791.0,33821.5,33793.9,33851.4,33793.4,33823.9,9329
2023-01-11 18:00:00,33821.0,33910.6,33808.1,33857.1,33823.4,33913.0,33810.5,33859.5,12832
2023-01-11 19:00:00,33857.6,33924.6,33825.6,33908.6,33860.0,33927.0,33828.0,33911.0,7951
2023-01-11 20:00:00,33908.1,33972.8,33870.6,33964.8,33910.5,33975.2,33873.0,33967.2,16977
2023-01-11 21:00:00,33963.6,33983.2,33950.6,33976.3,33968.4,33993.0,33955.4,33986.1,3199
2023-01-11 22:00:00,33975.1,33992.1,33974.5,33986.0,33984.9,34001.9,33984.3,33995.8,0
2023-01-11 23:00:00,33983.6,33983.6,33942.6,33947.6,33988.4,33988.4,33947.4,33952.4,1113
2023-01-12 00:00:00,33948.1,33953.6,33929.6,33949.6,33952.9,33958.4,33934.4,33954.4,1023
2023-01-12 01:00:00,33950.1,33970.1,33949.1,33959.6,33954.9,33974.9,33953.9,33964.4,915
2023-01-12 02:00:00,33959.1,33965.6,33949.6,33956.6,33963.9,33970.4,33954.4,33961.4,563
2023-01-12 03:00:00,33956.1,33961.1,33946.6,33959.6,33960.9,33965.9,33951.4,33964.4,466
2023-01-12 04:00:00,33959.1,33986.1,33959.1,33981.6,33963.9,33990.9,33963.9,33986.4,711
2023-01-12 05:00:00,33982.1,33996.6,33974.1,33981.6,33986.9,34001.4,33978.9,33986.4,1001
2023-01-12 06:00:00,33982.1,33987.6,33941.1,33941.1,33986.9,33992.4,33945.9,33945.9,739
2023-01-12 07:00:00,33941.7,33953.2,33927.2,33942.2,33945.3,33956.8,33930.8,33945.8,1418
2023-01-12 08:00:00,33941.7,33956.7,33928.2,33947.2,33945.3,33960.3,33931.8,33950.8,1920
2023-01-12 09:00:00,33946.7,33975.2,33937.2,33964.7,33950.3,33978.8,33940.8,33968.3,1668
2023-01-12 10:00:00,33965.2,33975.2,33937.7,33968.7,33968.8,33978.8,33941.3,33972.3,1347
2023-01-12 11:00:00,33969.2,34000.2,33964.7,33986.2,33972.8,34003.8,33968.3,33989.8,1167
2023-01-12 12:00:00,33986.7,34049.7,33985.2,34043.2,33990.3,34053.3,33988.8,34046.8,3703
2023-01-12 13:00:00,34042.2,34169.2,33715.7,34142.7,34045.8,34172.8,33719.3,34146.3,27283
2023-01-12 14:00:00,34144.7,34179.2,33770.3,33892.3,34148.3,34182.8,33772.7,33894.7,42620
2023-01-12 15:00:00,33893.8,34151.8,33885.3,34071.3,33896.2,34154.2,33887.7,34073.7,34575
2023-01-12 16:00:00,34070.8,34160.5,33985.8,34145.5,34073.2,34162.9,33988.2,34147.9,19467
2023-01-12 17:00:00,34146.0,34297.5,34132.0,34258.5,34148.4,34299.9,34134.4,34260.9,15083
2023-01-12 18:00:00,34259.0,34287.5,34084.5,34273.0,34261.4,34289.9,34086.9,34275.4,16383
2023-01-12 19:00:00,34275.0,34291.5,34157.0,34209.0,34277.4,34293.9,34159.4,34211.4,12702
2023-01-12 20:00:00,34210.0,34229.0,34102.6,34187.1,34212.4,34231.4,34105.0,34189.5,16923
2023-01-12 21:00:00,34185.9,34196.9,34164.9,34175.0,34190.7,34201.7,34169.7,34184.8,2705
2023-01-12 22:00:00,34177.4,34186.9,34175.9,34180.8,34187.2,34196.7,34185.7,34190.6,0
2023-01-12 23:00:00,34177.0,34210.9,34164.4,34203.9,34186.8,34215.7,34169.2,34208.7,864
2023-01-13 00:00:00,34204.4,34230.4,34201.9,34204.9,34209.2,34235.2,34206.7,34209.7,794
2023-01-13 01:00:00,34205.4,34218.4,34153.4,34165.9,34210.2,34223.2,34158.2,34170.7,1358
2023-01-13 02:00:00,34165.4,34165.4,34117.9,34141.9,34170.2,34170.2,34122.7,34146.7,1220
2023-01-13 03:00:00,34142.4,34151.9,34119.4,34132.9,34147.2,34156.7,34124.2,34137.7,624
2023-01-13 04:00:00,34132.4,34139.4,34119.9,34125.9,34137.2,34144.2,34124.7,34130.7,719
2023-01-13 05:00:00,34125.4,34131.9,34110.4,34126.9,34130.2,34136.7,34115.2,34131.7,1120
2023-01-13 06:00:00,34127.4,34147.4,34120.4,34133.9,34132.2,34152.2,34125.2,34138.7,1023
2023-01-13 07:00:00,34134.5,34158.5,34126.5,34156.5,34138.1,34162.1,34130.1,34160.1,1546
2023-01-13 08:00:00,34157.0,34182.0,34108.0,34175.5,34160.6,34185.6,34111.6,34179.1,2325
2023-01-13 09:00:00,34176.0,34221.0,34164.0,34208.0,34179.6,34224.6,34167.6,34211.6,1925
2023-01-13 10:00:00,34208.5,34227.5,34181.5,34222.5,34212.1,34231.1,34185.1,34226.1,2376
2023-01-13 11:00:00,34222.0,34233.0,34080.5,34096.5,34225.6,34236.6,34084.1,34100.1,7518
2023-01-13 12:00:00,34095.5,34119.0,33924.0,33932.0,34099.1,34122.6,33927.6,33935.6,6527
2023-01-13 13:00:00,33934.5,33957.5,33895.0,33922.5,33938.1,33961.1,33898.6,33926.1,6227
2023-01-13 14:00:00,33923.5,34112.6,33879.5,34082.1,33927.1,34115.0,33883.1,34084.5,28684
2023-01-13 15:00:00,34079.6,34244.1,34052.1,34221.6,34082.0,34246.5,34054.5,34224.0,25393
2023-01-13 16:00:00,34221.1,34274.4,34186.4,34201.4,34223.5,34276.8,34188.8,34203.8,15828
2023-01-13 17:00:00,34201.9,34241.9,34190.4,34210.1,34204.3,34244.3,34192.8,34212.5,8595
2023-01-13 18:00:00,34213.1,34267.6,34147.6,34244.1,34215.5,34270.0,34150.0,34246.5,9797
2023-01-13 19:00:00,34243.6,34263.1,34198.1,34231.1,34246.0,34265.5,34200.5,34233.5,7627
2023-01-13 20:00:00,34232.6,34345.1,34227.1,34297.1,34235.0,34347.5,34229.5,34299.5,16065
2023-01-13 21:00:00,34295.9,34315.4,34271.9,34306.4,34300.7,34320.2,34276.7,34316.2,2961
2023-01-15 23:00:00,34311.9,34328.4,34268.9,34281.4,34316.7,34333.2,34273.7,34286.2,1347
2023-01-16 00:00:00,34281.9,34333.4,34273.9,34322.9,34286.7,34338.2,34278.7,34327.7,1084
2023-01-16 01:00:00,34322.4,34367.9,34308.9,34361.4,34327.2,34372.7,34313.7,34366.2,1148
2023-01-16 02:00:00,34361.9,34365.9,34349.4,34358.9,34366.7,34370.7,34354.2,34363.7,544
2023-01-16 03:00:00,34359.4,34362.4,34338.9,34348.4,34364.2,34367.2,34343.7,34353.2,417
2023-01-16 04:00:00,34348.9,34351.9,34332.9,34333.9,34353.7,34356.7,34337.7,34338.7,326
2023-01-16 05:00:00,34333.4,34337.4,34312.4,34317.9,34338.2,34342.2,34317.2,34322.7,534
2023-01-16 06:00:00,34318.9,34320.9,34280.9,34292.4,34323.7,34325.7,34285.7,34297.2,762
2023-01-16 07:00:00,34293.0,34293.0,34264.5,34285.5,34296.6,34296.6,34268.1,34289.1,1122
2023-01-16 08:00:00,34285.0,34292.0,34183.5,34209.5,34288.6,34295.6,34187.1,34213.1,2208
2023-01-16 09:00:00,34209.0,34231.5,34190.5,34191.5,34212.6,34235.1,34194.1,34195.1,1616
2023-01-16 10:00:00,34191.0,34251.5,34191.0,34248.0,34194.6,34255.1,34194.6,34251.6,1172
2023-01-16 11:00:00,34247.5,34268.0,34244.5,34256.0,34251.1,34271.6,34248.1,34259.6,836
2023-01-16 12:00:00,34254.5,34259.5,34221.5,34247.0,34258.1,34263.1,34225.1,34250.6,812
2023-01-16 13:00:00,34247.5,34301.5,34240.5,34294.5,34251.1,34305.1,34244.1,34298.1,1489
2023-01-16 14:00:00,34294.0,34322.1,34286.1,34301.1,34297.6,34324.5,34288.5,34303.5,2010
2023-01-16 15:00:00,34301.6,34325.6,34290.1,34314.6,34304.0,34328.0,34292.5,34317.0,1680
2023-01-16 16:00:00,34314.1,34323.6,34280.1,34281.1,34316.5,34326.0,34282.5,34283.5,1391
2023-01-16 17:00:00,34280.6,34314.7,34269.1,34282.2,34283.0,34317.1,34271.5,34284.6,1608
2023-01-16 18:00:00,34273.8,34299.8,34261.0,34263.4,34283.6,34309.6,34270.8,34273.2,0
2023-01-16 19:00:00,34263.6,34273.8,34263.6,34273.6,34273.4,34283.6,34273.4,34283.4,0
2023-01-16 20:00:00,34273.7,34277.7,34241.1,34249.3,34283.5,34287.5,34250.9,34259.1,0
2023-01-16 21:00:00,34248.7,34255.0,34246.6,34255.0,34258.5,34264.8,34256.4,34264.8,0
2023-01-16 22:00:00,34255.1,34260.2,34255.1,34259.9,34264.9,34270.0,34264.9,34269.7,0
2023-01-16 23:00:00,34269.4,34296.9,34267.4,34282.4,34274.2,34301.7,34272.2,34287.2,1050
2023-01-17 00:00:00,34281.4,34307.4,34255.9,34288.4,34286.2,34312.2,34260.7,34293.2,1085
2023-01-17 01:00:00,34287.9,34302.4,34258.9,34263.4,34292.7,34307.2,34263.7,34268.2,1156
2023-01-17 02:00:00,34262.9,34282.9,34230.9,34242.4,34267.7,34287.7,34235.7,34247.2,1403
2023-01-17 03:00:00,34241.9,34259.9,34229.4,34246.4,34246.7,34264.7,34234.2,34251.2,672
2023-01-17 04:00:00,34244.9,34257.4,34237.4,34243.9,34249.7,34262.2,34242.2,34248.7,334
2023-01-17 05:00:00,34243.4,34251.9,34222.9,34236.4,34248.2,34256.7,34227.7,34241.2,722
2023-01-17 06:00:00,34235.9,34247.9,34213.4,34216.4,34240.7,34252.7,34218.2,34221.2,872
2023-01-17 07:00:00,34217.0,34244.5,34206.0,34232.0,34220.6,34248.1,34209.6,34235.6,1062
2023-01-17 08:00:00,34232.5,34259.0,34216.0,34239.0,34236.1,34262.6,34219.6,34242.6,1987
2023-01-17 09:00:00,34239.5,34259.0,34196.0,34222.0,34243.1,34262.6,34199.6,34225.6,2485
2023-01-17 10:00:00,34221.5,34251.0,34199.0,34229.0,34225.1,34254.6,34202.6,34232.6,1673
2023-01-17 11:00:00,34229.5,34249.0,34218.5,34246.0,34233.1,34252.6,34222.1,34249.6,1509
2023-01-17 12:00:00,34246.5,34255.5,34167.5,34186.0,34250.1,34259.1,34171.1,34189.6,6359
2023-01-17 13:00:00,34186.5,34211.0,34151.0,34163.0,34190.1,34214.6,34154.6,34166.6,4500
2023-01-17 14:00:00,34163.5,34264.6,34094.1,34102.1,34167.1,34267.0,34096.5,34104.5,26748
2023-01-17 15:00:00,34105.1,34192.1,33955.6,33976.6,34107.5,34194.5,33958.0,33979.0,35281
2023-01-17 16:00:00,33974.6,33989.1,33880.1,33957.4,33977.0,33991.5,33882.5,33959.8,22062
2023-01-17 17:00:00,33958.9,33985.4,33896.9,33921.4,33961.3,33987.8,33899.3,33923.8,11001
2023-01-17 18:00:00,33920.9,33981.4,33901.4,33977.4,33923.3,33983.8,33903.8,33979.8,9359
2023-01-17 19:00:00,33977.9,34016.4,33919.4,33948.4,33980.3,34018.8,33921.8,33950.8,13719
2023-01-17 20:00:00,33948.9,33976.9,33856.4,33909.4,33951.3,33979.3,33858.8,33911.8,16138
2023-01-17 21:00:00,33908.2,33923.7,33880.2,33884.6,33913.0,33928.5,33885.0,33894.4,3707
2023-01-17 22:00:00,33882.7,33887.5,33865.4,33873.1,33892.5,33897.3,33875.2,33882.9,0
2023-01-17 23:00:00,33881.7,33881.7,33803.2,33826.7,33886.5,33886.5,33808.0,33831.5,1945
2023-01-18 00:00:00,33827.2,33835.7,33801.2,33816.7,33832.0,33840.5,33806.0,33821.5,1285
2023-01-18 01:00:00,33816.2,33843.2,33813.2,33829.7,33821.0,33848.0,33818.0,33834.5,933
2023-01-18 02:00:00,33829.2,34010.7,33813.7,33929.7,33834.0,34015.5,33818.5,33934.5,5813
2023-01-18 03:00:00,33930.2,33948.2,33866.7,33885.7,33935.0,33953.0,33871.5,33890.5,2245
2023-01-18 04:00:00,33886.2,33922.7,33876.7,33915.7,33891.0,33927.5,33881.5,33920.5,970
2023-01-18 05:00:00,33917.2,33919.2,33897.2,33913.7,33922.0,33924.0,33902.0,33918.5,585
2023-01-18 06:00:00,33912.7,33942.2,33908.7,33937.7,33917.5,33947.0,33913.5,33942.5,1185
2023-01-18 07:00:00,33938.3,33953.8,33907.3,33930.3,33941.9,33957.4,33910.9,33933.9,1946
2023-01-18 08:00:00,33930.8,33966.3,33887.3,33935.8,33934.4,33969.9,33890.9,33939.4,2672
2023-01-18 09:00:00,33935.3,33939.8,33869.8,33891.3,33938.9,33943.4,33873.4,33894.9,3034
2023-01-18 10:00:00,33891.8,33926.8,33882.8,33911.3,33895.4,33930.4,33886.4,33914.9,1651
2023-01-18 11:00:00,33911.8,33930.8,33900.3,33922.3,33915.4,33934.4,33903.9,33925.9,1332
2023-01-18 12:00:00,33919.3,33971.8,33918.3,33962.3,33922.9,33975.4,33921.9,33965.9,2119
2023-01-18 13:00:00,33962.8,34013.3,33881.3,33952.3,33966.4,34016.9,33884.9,33955.9,9851
2023-01-18 14:00:00,33951.8,34004.9,33892.4,33951.9,33955.4,34007.3,33894.8,33954.3,25665
2023-01-18 15:00:00,33951.4,33988.9,33678.4,33733.9,33953.8,33991.3,33680.8,33736.3,32849
2023-01-18 16:00:00,33734.9,33748.4,33533.1,33573.6,33737.3,33750.8,33535.5,33576.0,28559
2023-01-18 17:00:00,33572.6,33583.6,33458.1,33476.6,33575.0,33586.0,33460.5,33479.0,16930
2023-01-18 18:00:00,33475.6,33508.6,33417.1,33475.6,33478.0,33511.0,33419.5,33478.0,13949
2023-01-18 19:00:00,33476.1,33501.6,33438.1,33442.6,33478.5,33504.0,33440.5,33445.0,10111
2023-01-18 20:00:00,33441.6,33472.6,33265.0,33289.5,33444.0,33475.0,33267.4,33291.9,26907
2023-01-18 21:00:00,33275.6,33282.9,33253.2,33258.8,33278.0,33287.7,33258.7,33268.6,4574
2023-01-18 22:00:00,33258.5,33258.8,33247.6,33251.5,33268.3,33268.6,33257.4,33261.3,0
2023-01-18 23:00:00,33251.4,33275.4,33242.4,33264.4,33256.2,33280.2,33247.2,33269.2,1386
2023-01-19 00:00:00,33263.9,33267.4,33218.9,33221.9,33268.7,33272.2,33223.7,33226.7,1742
2023-01-19 01:00:00,33222.4,33242.4,33208.9,33213.4,33227.2,33247.2,33213.7,33218.2,1165
2023-01-19 02:00:00,33212.9,33243.9,33202.4,33240.4,33217.7,33248.7,33207.2,33245.2,1181
2023-01-19 03:00:00,33240.9,33257.9,33221.4,33221.4,33245.7,33262.7,33226.2,33226.2,1352
2023-01-19 04:00:00,33220.9,33245.9,33219.4,33226.4,33225.7,33250.7,33224.2,33231.2,649
2023-01-19 05:00:00,33228.4,33235.9,33196.9,33202.4,33233.2,33240.7,33201.7,33207.2,868
2023-01-19 06:00:00,33202.9,33221.9,33189.4,33190.4,33207.7,33226.7,33194.2,33195.2,1478
2023-01-19 07:00:00,33191.0,33212.5,33158.0,33199.0,33194.6,33216.1,33161.6,33202.6,3437
2023-01-19 08:00:00,33201.0,33241.5,33124.0,33126.0,33204.6,33245.1,33127.6,33129.6,4436
2023-01-19 09:00:00,33126.5,33156.5,33112.0,33123.0,33130.1,33160.1,33115.6,33126.6,2875
2023-01-19 10:00:00,33123.5,33154.5,33081.5,33103.0,33127.1,33158.1,33085.1,33106.6,3536
2023-01-19 11:00:00,33103.5,33104.5,33042.0,33057.5,33107.1,33108.1,33045.6,33061.1,4320
2023-01-19 12:00:00,33057.0,33066.0,32989.5,32999.0,33060.6,33069.6,32993.1,33002.6,4898
2023-01-19 13:00:00,32999.5,33046.0,32957.0,33033.0,33003.1,33049.6,32960.6,33036.6,8608
2023-01-19 14:00:00,33032.5,33169.1,33020.0,33099.0,33036.1,33171.5,33023.6,33101.4,28566
2023-01-19 15:00:00,33099.5,33168.5,33014.9,33047.4,33101.9,33170.9,33017.3,33049.8,23578
2023-01-19 16:00:00,33047.9,33116.4,32977.3,33022.3,33050.3,33118.8,32979.7,33024.7,16408
2023-01-19 17:00:00,33021.3,33102.8,33007.3,33066.3,33023.7,33105.2,33009.7,33068.7,10803
2023-01-19 18:00:00,33065.9,33211.9,33060.4,33143.9,33068.3,33214.3,33062.8,33146.3,16410
2023-01-19 19:00:00,33141.9,33228.3,33111.4,33180.3,33144.3,33230.7,33113.8,33182.7,11444
2023-01-19 20:00:00,33180.8,33205.8,33033.2,33049.2,33183.2,33208.2,33035.6,33051.6,17420
2023-01-19 21:00:00,33048.0,33103.5,33032.5,33054.9,33052.8,33108.3,33037.3,33064.7,8073
2023-01-19 22:00:00,33056.7,33086.1,33044.9,33083.4,33066.5,33095.9,33054.7,33093.2,0
